138,14271,30102,2918824056,30304
139,14375,30540,2933112361,30452
140,14479,30931,53954482,30580
141,14583,31274,2918560172,30689
142,14687,31571,2013490259,30779
143,14792,31819,1023173744,30850
144,14896,32018,1701121001,30901
145,15000,32167,2623518677,30935
146,15104,32266,2081218535,30950
147,15208,32314,1511822492,30949
148,15312,32312,2708802601,30931
149,15417,32261,2358210109,30897
150,15521,32160,2169534493,30849
151,15625,32011,1510114329,30786
152,15729,31812,2407843703,30711
153,15833,31565,548665304,30623
154,15937,31268,20988248,30523
155,16042,30923,1784980831,30414
156,16146,30529,178116516,30295
157,16250,30088,428178626,30167
158,16354,29600,1986248942,30031
159,16458,29067,1199822280,29889
160,16562,28491,1449927842,29741
161,16667,27870,1619336045,2655740029
162,16771,27206,1340072147,1501697824
163,16875,26500,1709635352,889557053
164,16979,25753,2133192075,2411799509
165,17083,24965,2505326716,914154617
166,17187,24139,415638975,2473509174
167,17292,23276,1307341243,1901920726
168,17396,22378,115340565,2590634719
169,17500,21445,2208090313,1947096275
170,17604,20481,115763418,595863640
171,17708,19485,2641474713,1662658863
172,17812,18458,878422465,454730542
173,17917,17404,1835453603,854230654
174,18021,16322,1101224616,2063673027
175,18125,15216,1058789619,499184889
176,18229,14086,2265565958,1871046511
177,18333,12935,1658800059,2002908448
178,18437,11764,708704563,2833296063
179,18542,10575,2288497079,1713613065
180,18646,9370,2426260763,569308816
181,18750,8149,2994498631,2603115800
182,18854,6916,848703522,857384030
183,18958,5671,2348411247,2879402251
184,19062,4418,1028501123,53188916
185,19167,3158,2791107994,725252131
186,19271,1893,911690488,926357205
187,19375,626,2972037072,697841578
188,19479,1598223677,917053883,2697730389
189,19583,1351117978,488480408,375058241
190,19687,2268167770,1379739169,1917913797
191,19792,1992285548,2917096987,2873786733
192,19896,1226415544,421302418,251631647
193,20000,2345764963,2258675927,464372482
194,20104,886397062,375058241,2219385633
195,20208,2216399415,121674828,2382748759
196,20312,118621127,1397716790,28501089
197,20417,2350149883,2199699490,860794036
198,20521,2362631488,526,594974258
199,20625,2835282336,1790,1791118895
200,20729,1257844083,3052,2281132343
201,20833,2587236565,4311,707105760
202,20937,154958892,5564,321578082
203,21042,2590812337,6808,1846470159
204,21146,885737678,8043,561193522
205,21250,318645945,9266,2939684937
206,21354,1782102012,10476,78018260
207,21458,2746580700,11669,108234993
208,21562,1638330260,12845,2788015511
209,21667,2262944836,14001,2125978598
210,21771,2921498408,15135,1977292748
211,21875,274567446,16245,1271156882
212,21979,1118441111,17330,818737747
213,22083,758238443,18388,2323832354
214,22187,2145468150,19416,940843619
215,22292,274195148,20415,2989530458
216,22396,1019803217,21381,2297490582
217,22500,2559413151,22313,1791306032
218,22604,934793759,23211,1917070615
219,22708,1119530067,24073,326781334
220,22812,671675160,24897,2718289550
221,22917,269665236,25683,1759999253
222,23021,1082312687,26429,480431791
223,23125,2699867166,27134,2262789600
224,23229,546809919,27797,1484732981
225,23333,2692933898,28418,139785804
226,23437,813778549,28994,1194063600
227,23542,979764669,29526,1679031602
228,23646,2985478901,30012,292304687
229,23750,1396979168,30451,1892051082
230,23854,2836128283,30844,1863377913
231,23958,679342366,31189,2252322188
232,24062,2688224041,31486,2127065025
233,24167,2572165431,31734,334879469
234,24271,513469980,31933,1479921588
235,24375,2686828214,32084,165071965
236,24479,1156116640,32185,1411246129
237,24583,783577583,32238,2171797829
238,24687,1096399493,32241,169959542
239,24792,2552153717,32195,1015825458
240,24896,2764273598,32101,1887933257
241,25000,8582516,31958,2604234165
242,25104,1743868120,31767,257360787
243,25208,1740345521,31529,304025128
244,25312,1270873441,31242,1503827277
245,25417,829692679,30909,605810240
246,25521,2107688097,30528,1961737248
247,25625,318198918,30101,2361924975
248,25729,218199568,29628,878422465
249,25833,1174141207,29109,1778870989
250,25937,1568402561,28544,1003861730
251,26042,2633809582,27935,1869801521
252,26146,2386849567,27280,309430752
253,26250,575074621,26582,1948820893
254,26354,2568275772,25841,2879913578
255,26458,313421282,25057,1831262427
256,26562,1654278376,24233,141123809
257,26666,399081870,23369,356814557
258,26771,1277543918,22466,505170733
259,26875,2137717924,21528,2834401424
260,26979,723990376,20555,2496402476
261,27083,1331685734,19551,618106520
262,27187,1743612381,18516,555261437
263,27291,1932678825,17453,2670637755
264,27396,1043806874,16364,1769333080
265,27500,2423900404,15252,875828528
266,27604,1391184909,14119,2591347401
267,27708,2298916293,12966,2311207519
268,27812,719,11796,2311207519
269,27916,1984,10610,478423551
270,28021,3247,9410,875828528
271,28125,4506,8198,2355288869
272,28229,5758,6974,2795401838
273,28333,7001,5742,2936794965
274,28437,8235,4501,1547803290
275,28541,9455,3254,2890657637
276,28646,10661,2002,370043461
277,28750,11850,746,981037478
278,28854,13020,544872116,2039797553
279,28958,14170,792499952,2830540790
280,29062,15296,684369945,33291596
281,29166,16399,1191822469,2733381526
282,29271,17475,1699183250,2018508705
283,29375,18524,2773267290,424320935
284,29479,19544,1877880207,2553985915
285,29583,20534,878835730,927653323
286,29687,21493,1496628728,982969083
287,29791,22418,2245804222,2627681458
288,29896,23310,1260021488,1475174127
289,30000,24166,1310677698,605810240
290,30104,24986,2918712025,2768802833
291,30208,25768,2187054393,1276742590
292,30312,26511,2664324129,1319909692
293,30416,27213,2232193345,1484754691
294,30521,27873,685809835,2767339027
295,30625,28490,1781206674,364437458
296,30729,29063,2470029197,773896011
297,30833,29591,1166953271,944450030
298,30937,30074,1730325961,695352517
299,31041,30509,1151906085,2194314175
300,31146,30897,900221583,2802923226
301,31250,31237,1020215529,640554074
302,31354,31529,2263715425,1533522886
303,31458,31773,128880971,1894843410
304,31562,31967,2154269005,2433406481
305,31666,32111,569917453,1637503320
306,31771,32206,2459975132,1161461865
307,31875,32252,1058676173,249438821
308,31979,32248,1029581373,1328848602
309,32083,32194,2206404573,1182381438
310,32187,32090,189090418,2156442204
311,32291,31937,1011891959,235542232
312,32396,31734,497228721,1954842607
313,32500,31483,647232596,2486952956
314,32604,31183,443697557,2754603223
315,32708,30834,2836128283,68958574
316,32812,30438,2563286458,759169004
317,32916,29995,1763437739,1466609043
318,33021,29506,1763437739,1894684355
319,33125,28971,2563286458,2721382692
320,33229,28391,2836128283,583976675
321,33333,27768,443697557,341846611
322,33437,27101,361717662,1481804712
323,33541,26393,286113480,115340565
324,33646,25644,164570802,2054238270
325,33750,24855,1570485612,650113629
326,33854,24028,163965136,538391388
327,33958,23164,416298971,2103244260
328,34062,22264,402363372,1551132382
329,34166,21331,984270283,1551132382
330,34271,20364,274195148,2130997795
331,34375,19367,2488860189,2274556466
332,34479,18340,390909452,538391388
333,34583,17285,2205766223,1481804712
334,34687,16204,676381949,772967565
335,34791,15098,1016449742,252319821
336,34896,13968,1672002390,1372220872
337,35000,12817,610978260,252319821
338,35104,11646,745269557,2274556466
339,35208,10457,2305785458,764140290
340,35312,9252,2327123067,650113629
341,35416,8032,2668024058,2679174213
342,35521,6800,925444780,141881710
343,35625,5557,206345156,1193087692
344,35729,4305,2167620100,1481804712
345,35833,3046,2031798973,252319821
346,35937,1783,2832432895,252319821
347,36041,517,2830439696,2274556466
348,36146,1917235192,1897317179,2378764084
349,36250,193756775,2659608204,516520451
350,36354,2728097625,1530088555,650113629
351,36458,562061466,2962038693,141881710
352,36562,68327878,1901196269,115340565
353,36666,2795930666,31407834,2296593865
354,36771,1676414436,2537382596,764140290
355,36875,1423754407,2503090615,764140290
356,36979,1747652588,25241369,1193087692
357,37083,2097442845,1300289815,516520451
358,37187,446208149,632,141881710
359,37291,504712296,1895,2679174213
360,37396,2791107994,3155,141881710
361,37500,2977011802,4411,650113629
362,37604,2830877524,5662,115340565
363,37708,424837989,6904,516520451
364,37812,1128460724,8136,516520451
365,37916,288877063,9357,115340565
366,38021,2802907958,10564,141881710
367,38125,980833167,11754,2679174213
368,38229,899740635,12927,2054238270
369,38333,1630185879,14080,2054238270
370,38437,10971576,15211,2679174213
371,38541,2344332086,16318,2679174213
372,38646,1677442224,17400,141881710
373,38750,885987794,18454,141881710
374,38854,1804053280,19479,2679174213
375,38958,2768802833,20474,2679174213
376,39062,1299929064,21436,2054238270
377,39166,2407735198,22365,2054238270
378,39271,1361647755,23259,2054238270
379,39375,2279046126,24117,2054238270
380,39479,526424187,24937,2054238270
381,39583,1098808453,25719,2054238270
382,39687,2941439390,26461,2054238270
383,39791,1611734687,27162,2054238270
384,39896,679342366,27821,2054238270
385,40000,2849611678,28438,2054238270
386,40104,2691822149,29010,2054238270
387,40208,485052201,29538,2054238270
388,40312,2318749710,30019,2054238270
389,40416,1308736057,30455,2054238270
390,40521,470260407,30843,2054238270
391,40625,1929912761,31184,2054238270
392,40729,2808236282,31477,2054238270
393,40833,2393451881,31721,2054238270
394,40937,1544977304,31917,2054238270
395,41041,1573699915,32064,2054238270
396,41146,1351219043,32161,2054238270
397,41250,55174623,32210,2054238270
398,41354,2441986642,32210,2054238270
399,41458,2443598655,32160,2054238270
400,41562,510287921,32062,2054238270
401,41666,2319078441,31916,2054238270
402,41771,1933693280,31722,2679174213
403,41875,720162376,31479,2679174213
404,41979,2784120730,31190,2679174213
405,42083,2468772270,30853,2679174213
406,42187,667692716,30469,2679174213
407,42291,2187850113,30039,2679174213
408,42396,2592445188,29563,2679174213
409,42500,2370574376,29041,141881710
410,42604,2029813971,28473,141881710
411,42708,2580051532,27861,141881710
412,42812,150571152,27204,141881710
413,42916,1691326092,26503,650113629
414,43021,620052873,25760,650113629
415,43125,1438942589,24974,650113629
416,43229,2107631061,24148,650113629
417,43333,1705038896,23282,650113629
418,43437,1393965233,22379,650113629
419,43541,1561894144,21439,650113629
420,43646,1777577379,20466,115340565
421,43750,2331711599,19460,115340565
422,43854,2853590329,18425,115340565
423,43958,1856579693,17361,115340565
424,44062,129117664,16273,115340565
425,44166,1867125161,15161,516520451
426,44271,2518938409,14027,516520451
427,44375,2613783295,12875,516520451
428,44479,799,11704,516520451
429,44583,2063,10519,516520451
430,44687,3324,9319,516520451
431,44791,4580,8107,2296593865
432,44896,5830,6884,2296593865
433,45000,7072,5652,2296593865
434,45104,8302,4412,2296593865
435,45208,9520,3165,2296593865
436,45312,10723,1914,2296593865
437,45416,11910,659,1193087692
438,45521,13077,2683992204,1193087692
439,45625,14223,704971408,1193087692
440,45729,15347,1038618876,1193087692
441,45833,16446,2620852106,1193087692
442,45937,17519,227934437,1193087692
443,46041,18565,2470565681,1193087692
444,46146,19582,1499319337,764140290
445,46250,20568,2521658432,764140290
446,46354,21523,813951808,764140290
447,46458,22445,167978503,764140290
448,46562,23333,2830439696,764140290
449,46666,24186,60184639,764140290
450,46771,25002,2953813263,764140290
451,46875,25780,462930503,764140290
452,46979,26519,1448734395,764140290
453,47083,27217,2790693181,764140290
454,47187,27873,1513180520,764140290
455,47291,28486,689913509,764140290
456,47396,29056,1702604159,764140290
457,47500,29580,745269557,2378764084
458,47604,30058,1309346432,2378764084
459,47708,30489,2378997540,2378764084
460,47812,30874,453831667,2378764084
461,47916,31210,767957569,2378764084
462,48021,31498,2176380949,2378764084
463,48125,31737,1912894638,2378764084
464,48229,31928,2505860016,2378764084
465,48333,32069,336240543,2378764084
466,48437,32160,1509656766,2378764084
467,48541,32202,418618686,2378764084
468,48646,32194,2666827561,2378764084
469,48750,32137,561735894,2378764084
470,48854,32030,527572926,2378764084
471,48958,31873,2342477625,2378764084
472,49062,31668,2898570428,2378764084
473,49166,31413,103829163,2378764084
474,49271,31110,637524447,2378764084
475,49375,30758,2125852391,2378764084
476,49479,30360,1651313867,2378764084
477,49583,29914,273346879,2378764084
478,49687,29422,841267182,2378764084
479,49791,28885,21994740,2378764084
480,49896,28302,280026895,764140290
481,50000,27677,2284509392,764140290
482,50104,27008,2214152771,764140290
483,50208,26298,2421585103,764140290
484,50312,25547,1751404120,764140290
485,50416,24757,2672071701,764140290
486,50521,23928,2971973757,764140290
487,50625,23063,2354215017,764140290
488,50729,22162,2922284013,764140290
489,50833,21227,2741136200,764140290
490,50937,20260,889548270,764140290
491,51041,19262,1316274427,764140290
492,51146,18234,2763302449,764140290
493,51250,17179,1983467206,1193087692
494,51354,16097,1720148178,1193087692
495,51458,14991,1115544870,1193087692
496,51562,13861,551749605,1193087692
497,51666,12710,1021062874,1193087692
498,51771,11540,275364170,1193087692
499,51875,10351,1686303569,1193087692
500,51979,9147,1347227512,1193087692
501,52083,7927,1989913572,2296593865
502,52187,6696,1289291714,2296593865
503,52291,5454,2930129855,2296593865
504,52395,4203,2028151961,2296593865
505,52500,2946,1503701810,2296593865
506,52604,1684,257804892,2296593865
507,52708,420,310627165,2296593865
508,52812,1057123171,1896123081,2296593865
509,52916,741046787,452964712,516520451
510,53020,1760154679,732402617,516520451
511,53125,739036852,2834589161,516520451
512,53229,1447643409,885025062,516520451
513,53333,2061909721,2950765789,516520451
514,53437,2512447239,2255318166,516520451
515,53541,2725905888,2507614784,516520451
516,53645,2117358146,2494069735,115340565
517,53750,1435103236,1545979098,115340565
518,53854,295124237,727,115340565
519,53958,2025296384,1988,115340565
520,54062,550879598,3247,115340565
521,54166,1057588700,4501,115340565
522,54270,2478937749,5749,115340565
523,54375,434899476,6989,115340565
524,54479,1656091220,8219,115340565
525,54583,1591952916,9436,650113629
526,54687,789384601,10640,650113629
527,54791,1372280985,11828,650113629
528,54895,937855668,12998,650113629
529,55000,2383950316,14148,650113629
530,55104,2549303857,15276,650113629
531,55208,1460786536,16380,650113629
532,55312,1483589547,17458,650113629
533,55416,2995601681,18508,650113629
534,55520,68275015,19530,650113629
535,55625,1662323123,20521,650113629
536,55729,223737834,21479,650113629
537,55833,2407735198,22404,650113629
538,55937,124423624,23295,650113629
539,56041,1410787456,24149,650113629
540,56145,2615806840,24965,141881710
541,56250,998610656,25743,141881710
542,56354,8199534,26481,141881710
543,56458,2449535803,27178,141881710
544,56562,399563476,27834,141881710
545,56666,340507014,28446,141881710
546,56770,1476178527,29014,141881710
547,56875,548276512,29538,141881710
548,56979,1949940328,30016,141881710
549,57083,2496260759,30447,141881710
550,57187,2777480963,30832,141881710
551,57291,1587814394,31169,141881710
552,57395,1897836581,31458,141881710
553,57500,1021709854,31698,141881710
554,57604,964950355,31890,141881710
555,57708,2297772795,32033,650113629
556,57812,785884501,32127,650113629
557,57916,934108114,32172,650113629
558,58020,882692165,32168,650113629
559,58125,547960729,32115,650113629
560,58229,1177898137,32014,650113629
561,58333,1879304911,31864,650113629
562,58437,2886073973,31666,650113629
563,58541,1556585003,31421,650113629
564,58645,1424493739,31128,650113629
565,58750,1408831205,30788,650113629
566,58854,2817505545,30401,650113629
567,58958,2877842461,29968,650113629
568,59062,2359240876,29489,650113629
569,59166,2690088140,28964,650113629
570,59270,2326781132,28394,650113629
571,59375,1453287074,27779,650113629
572,59479,1382776116,27119,650113629
573,59583,122374801,26417,650113629
574,59687,401045807,25671,115340565
575,59791,528702889,24884,115340565
576,59895,1631655209,24056,115340565
577,60000,1770428490,23189,115340565
578,60104,1252268763,22284,115340565
579,60208,1923396457,21343,115340565
580,60312,1044497517,20369,115340565
581,60416,1101916224,19363,115340565
582,60520,2333145347,18327,115340565
583,60625,1874926875,17263,115340565
584,60729,2664680179,16175,115340565
585,60833,2756946706,15063,115340565
586,60937,771606846,13929,115340565
587,61041,2012911547,12777,115340565
588,61145,884,11607,115340565
589,61250,2146,10422,115340565
590,61354,3405,9223,115340565
591,61458,4660,8011,516520451
592,61562,5907,6789,516520451
593,61666,7146,5557,516520451
594,61770,8374,4318,516520451
595,61875,9590,3073,516520451
596,61979,10790,1822,516520451
597,62083,11973,568,516520451
598,62187,13137,1378169571,516520451
599,62291,14280,596742189,516520451
600,62395,15401,42687178,516520451
601,62500,16497,2989123377,516520451
602,62604,17567,1629717197,516520451
603,62708,18609,2964719710,516520451
604,62812,19622,148341324,516520451
605,62916,20605,524363275,516520451
606,63020,21557,33853105,516520451
607,63125,22475,2166745664,516520451
608,63229,23360,2447930088,516520451
609,63333,24209,2707039711,516520451
610,63437,25021,2278757938,516520451
611,63541,25795,265647322,516520451
612,63645,26530,928487153,516520451
613,63750,27224,1400485389,516520451
614,63854,27876,2131773418,516520451
615,63958,28486,95832181,516520451
616,64062,29051,2992227211,516520451
617,64166,29571,567522086,516520451
618,64270,30045,1998578461,516520451
619,64375,30473,1301541985,516520451
620,64479,30853,2646584743,516520451
621,64583,31186,1022266676,516520451
622,64687,31470,2010245224,516520451
623,64791,31705,612069701,516520451
624,64895,31892,1440007412,516520451
625,65000,32029,814639944,516520451
626,65104,32117,1992065779,516520451
627,65208,32156,158635108,516520451
628,65312,32144,2057509000,516520451
629,65416,32084,2240227833,516520451
630,65520,31973,2868438616,516520451
631,65625,31813,2764291598,516520451
632,65729,31604,2393451881,516520451
633,65833,31347,2723615745,516520451
634,65937,31040,755317273,516520451
635,66041,30686,707302517,516520451
636,66145,30285,1587639613,516520451
637,66250,29836,577998161,516520451
638,66354,29342,2264345070,516520451
639,66458,28802,1438906641,516520451
640,66562,28218,549319398,516520451
641,66666,27590,2192952800,516520451
642,66770,26919,1262926954,516520451
643,66875,26207,678698838,516520451
644,66979,25454,1290488689,516520451
645,67083,24662,2204332777,516520451
646,67187,23832,1141761668,516520451
647,67291,22966,1161272612,516520451
648,67395,22064,1142381419,516520451
649,67500,21128,730950324,516520451
650,67604,20160,2268614290,516520451
651,67708,19161,672101014,516520451
652,67812,18133,1789183649,516520451
653,67916,17077,769786336,516520451
654,68020,15995,2558164865,516520451
655,68125,14889,341258145,516520451
656,68229,13759,227411132,516520451
657,68333,12609,2786560207,516520451
658,68437,11438,2371843033,516520451
659,68541,10250,2272405690,516520451
660,68645,9046,2037115481,516520451
661,68750,7828,1193851859,516520451
662,68854,6597,293642131,516520451
663,68958,5356,1169269908,115340565
664,69062,4107,2108899259,115340565
665,69166,2851,2925998563,115340565
666,69270,1591,1128700384,115340565
667,69375,328,2656018144,115340565
668,69479,43526323,2279943007,115340565
669,69583,511136521,44512159,115340565
670,69687,2753379326,2245008773,115340565
671,69791,1518468169,815167808,115340565
672,69895,2866138327,1317782074,115340565
673,70000,608537281,67619512,115340565
674,70104,794061630,2764405864,115340565
675,70208,356895331,585007970,115340565
676,70312,1601706990,1980447416,115340565
677,70416,2878818622,330157994,115340565
678,70520,2206580898,817,115340565
679,70625,1282702447,2076,115340565
680,70729,800561819,3333,650113629
681,70833,1313952465,4585,650113629
682,70937,2689495559,5830,650113629
683,71041,593891416,7068,650113629
684,71145,2171625948,8295,650113629
685,71250,1041567303,9510,650113629
686,71354,887181324,10712,650113629
687,71458,1063804883,11896,650113629
688,71562,1049813611,13063,650113629
689,71666,1628278529,14210,650113629
690,71770,331199702,15334,650113629
691,71875,104069619,16435,650113629
692,71979,634743047,17510,650113629
693,72083,2302848338,18557,650113629
694,72187,927340536,19575,650113629
695,72291,1957558883,20562,650113629
696,72395,1931877452,21517,650113629
697,72500,1609549782,22438,650113629
698,72604,1488946859,23325,650113629
699,72708,2206404573,24175,650113629
700,72812,2095615587,24987,650113629
701,72916,892504601,25761,650113629
702,73020,1910223155,26496,650113629
703,73125,35932042,27189,650113629
704,73229,2284509392,27840,650113629
705,73333,2459838921,28449,650113629
706,73437,1587639613,29013,650113629
707,73541,2380140907,29533,650113629
708,73645,2672505941,30007,650113629
709,73750,1309551113,30434,650113629
710,73854,372719559,30815,650113629
711,73958,2170725902,31148,650113629
712,74062,2149536428,31433,650113629
713,74166,2575519997,31670,650113629
714,74270,2263928353,31858,650113629
715,74375,1862521568,31997,650113629
716,74479,1941879168,32087,650113629
717,74583,2073133318,32129,650113629
718,74687,1756949042,32121,650113629
719,74791,2477427857,32065,650113629
720,74895,1436627619,31960,650113629
721,75000,2366007495,31807,650113629
722,75104,2306960733,31606,650113629
723,75208,1000474151,31358,650113629
724,75312,2858299705,31062,650113629
725,75416,801451474,30719,650113629
726,75520,541777082,30329,650113629
727,75625,2442358883,29893,650113629
728,75729,1055098769,29411,650113629
729,75833,1756062621,28884,650113629
730,75937,1512043577,28311,650113629
731,76041,1028044213,27694,650113629
732,76145,995924136,27032,650113629
733,76250,270782873,26327,650113629
734,76354,553682098,25580,650113629
735,76458,1855908592,24791,650113629
736,76562,2732523794,23961,650113629
737,76666,2374418648,23093,650113629
738,76770,2767262631,22187,650113629
739,76875,1844223677,21245,650113629
740,76979,1113136605,20270,650113629
741,77083,2311432289,19264,650113629
742,77187,598637961,18227,650113629
743,77291,1644816303,17164,650113629
744,77395,2687732212,16075,650113629
745,77500,2516258316,14963,650113629
746,77604,1632300818,13830,650113629
747,77708,311437598,12678,650113629
748,77812,970,11509,650113629
749,77916,2230,10324,650113629
750,78020,3487,9125,650113629
751,78125,4739,7914,650113629
752,78229,5985,6693,650113629
753,78333,7221,5463,650113629
754,78437,8447,4224,650113629
755,78541,9659,2980,650113629
756,78645,10856,1731,650113629
757,78749,12037,478,650113629
758,78854,13198,346440466,650113629
759,78958,14338,2176746822,650113629
760,79062,15455,1039024504,650113629
761,79166,16547,1288775972,650113629
762,79270,17614,1751402326,650113629
763,79374,18653,2863830898,650113629
764,79479,19662,234716405,650113629
765,79583,20642,1853807016,650113629
766,79687,21590,498948200,650113629
767,79791,22505,1165240913,650113629
768,79895,23386,1952140965,650113629
769,79999,24231,2447038828,650113629
770,80104,25039,635714194,650113629
771,80208,25810,1028501123,650113629
772,80312,26541,2289573946,650113629
773,80416,27231,857346275,650113629
774,80520,27879,51676407,650113629
775,80624,28485,1893960525,650113629
776,80729,29046,1000036948,650113629
777,80833,29562,1449677400,650113629
778,80937,30033,2243126895,650113629
779,81041,30456,1639288980,650113629
780,81145,30833,680133219,650113629
781,81249,31161,2874343309,650113629
782,81354,31442,2629404874,650113629
783,81458,31674,793141633,650113629
784,81562,31857,977158741,650113629
785,81666,31990,401121734,650113629
786,81770,32075,2267092283,650113629
787,81874,32109,2662288388,650113629
788,81979,32095,841059519,650113629
789,82083,32031,6239787,650113629
790,82187,31917,1621085555,650113629
791,82291,31754,2959730439,650113629
792,82395,31542,1114693387,650113629
793,82499,31281,535557567,650113629
794,82604,30972,1012666460,650113629
795,82708,30615,2439872187,650113629
796,82812,30211,1562633134,650113629
797,82916,29760,1945418472,650113629
798,83020,29263,1140304500,650113629
799,83124,28721,1838254176,650113629
800,83229,28134,2743739069,650113629
801,83333,27504,2699867166,650113629
802,83437,26832,2104894866,650113629
803,83541,26118,2137633714,650113629
804,83645,25364,1730839965,650113629
805,83749,24570,438089567,650113629
806,83854,23739,300583613,650113629
807,83958,22871,80905693,650113629
808,84062,21968,140228865,650113629
809,84166,21031,1345771420,650113629
810,84270,20062,2544627638,650113629
811,84374,19063,276807925,650113629
812,84479,18034,462848644,650113629
813,84583,16978,692101123,650113629
814,84687,15896,103617763,650113629
815,84791,14789,2495652848,650113629
816,84895,13660,1316461146,650113629
817,84999,12510,2734706560,650113629
818,85104,11340,2291739555,650113629
819,85208,10152,1685800316,650113629
820,85312,8949,1447323312,650113629
821,85416,7731,2835867205,650113629
822,85520,6502,310292025,650113629
823,85624,5262,665165300,650113629
824,85729,4014,172130262,650113629
825,85833,2760,2011468429,650113629
826,85937,1501,1700615217,650113629
827,86041,240,1142066412,650113629
828,86145,2660925758,1102505775,650113629
829,86249,644861780,689967002,650113629
830,86354,976443630,1533419260,650113629
831,86458,464347209,1223733336,650113629
832,86562,901674642,2188586918,650113629
833,86666,241499614,384667922,141881710
834,86770,2103733963,1748921585,141881710
835,86874,2534272570,11833072,141881710
836,86979,2267816731,269432450,141881710
837,87083,964848484,2203948558,141881710
