112,11562,5699,7048,24123
113,11667,6942,5817,24238
114,11771,8177,4579,24375
115,11875,9402,3333,24534
116,11979,10613,2082,24715
117,12083,11808,825,24915
118,12187,12983,-435,25133
119,12292,14135,-1696,25369
120,12396,15262,-2957,25621
121,12500,16364,-4214,25885
122,12604,17441,-5467,26162
123,12708,18492,-6713,26447
124,12812,19516,-7951,26740
125,12917,20512,-9180,27037
126,13021,21476,-10397,27336
127,13125,22406,-11601,27635
128,13229,23301,-12787,27931
129,13333,24160,-13954,28222
130,13437,24981,-15099,28506
131,13542,25765,-16218,28780
132,13646,26511,-17312,29044
133,13750,27217,-18377,29294
134,13854,27884,-19413,29530
135,13958,28507,-20418,29750
136,14062,29085,-21391,29953
137,14167,29617,-22330,30138
138,14271,30102,-23232,30304
139,14375,30540,-24098,30452
140,14479,30931,-24925,30580
141,14583,31274,-25713,30689
142,14687,31571,-26460,30779
143,14792,31819,-27168,30850
144,14896,32018,-27833,30901
145,15000,32167,-28456,30935
146,15104,32266,-29036,30950
147,15208,32314,-29570,30949
148,15312,32312,-30058,30931
149,15417,32261,-30499,30897
150,15521,32160,-30893,30849
151,15625,32011,-31239,30786
152,15729,31812,-31538,30711
153,15833,31565,-31788,30623
154,15937,31268,-31989,30523
155,16042,30923,-32142,30414
156,16146,30529,-32245,30295
157,16250,30088,-32298,30167
158,16354,29600,-32301,30031
159,16458,29067,-32254,29889
160,16562,28491,-32159,29741
161,16667,27870,-32014,-14497
162,16771,27206,-31821,-14117
163,16875,26500,-31579,-13589
164,16979,25753,-31290,-13059
165,17083,24965,-30952,-12552
166,17187,24139,-30567,-12053
167,17292,23276,-30134,-11548
168,17396,22378,-29656,-11042
169,17500,21445,-29131,-10526
170,17604,20481,-28562,-10005
171,17708,19485,-27949,-9493
172,17812,18458,-27292,-9007
173,17917,17404,-26592,-8548
174,18021,16322,-25850,-8107
175,18125,15216,-25067,-7682
176,18229,14086,-24245,-7272
177,18333,12935,-23383,-6874
178,18437,11764,-22485,-6486
179,18542,10575,-21552,-6117
180,18646,9370,-20585,-5775
181,18750,8149,-19586,-5471
182,18854,6916,-18557,-5212
183,18958,5671,-17499,-5001
184,19062,4418,-16414,-4831
185,19167,3158,-15305,-4693
186,19271,1893,-14173,-4584
187,19375,626,-13020,-4511
188,19479,-642,-11849,-4485
189,19583,-1910,-10660,-4519
190,19687,-3174,-9456,-4626
191,19792,-4434,-8238,-4815
192,19896,-5687,-7008,-5092
193,20000,-6931,-5768,-5459
194,20104,-8164,-4519,-5916
195,20208,-9384,-3263,-6463
196,20312,-10590,-2003,-7103
197,20417,-11779,-739,-7845
198,20521,-12950,526,-8701
199,20625,-14100,1790,-9682
200,20729,-15229,3052,-10788
201,20833,-16334,4311,-12010
202,20937,-17413,5564,-13331
203,21042,-18466,6808,-14729
204,21146,-19489,8043,-16182
205,21250,-20483,9266,-17666
206,21354,-21445,10476,-19161
207,21458,-22374,11669,-20642
208,21562,-23268,12845,-22089
209,21667,-24128,14001,-23479
210,21771,-24950,15135,-24790
211,21875,-25734,16245,-26005
212,21979,-26478,17330,-27112
213,22083,-27181,18388,-28105
214,22187,-27842,19416,-28984
215,22292,-28461,20415,-29753
216,22396,-29035,21381,-30418
217,22500,-29564,22313,-30985
218,22604,-30048,23211,-31460
219,22708,-30485,24073,-31851
220,22812,-30874,24897,-32163
221,22917,-31216,25683,-32402
222,23021,-31510,26429,-32577
223,23125,-31755,27134,-32692
224,23229,-31951,27797,-32753
225,23333,-32098,28418,-32767
226,23437,-32195,28994,-32738
227,23542,-32242,29526,-32670
228,23646,-32240,30012,-32568
229,23750,-32188,30451,-32434
230,23854,-32086,30844,-32274
231,23958,-31934,31189,-32089
232,24062,-31733,31486,-31882
233,24167,-31483,31734,-31657
234,24271,-31185,31933,-31416
235,24375,-30838,32084,-31160
236,24479,-30443,32185,-30891
237,24583,-30001,32238,-30612
238,24687,-29513,32241,-30324
239,24792,-28978,32195,-30029
240,24896,-28399,32101,-29729
241,25000,-27776,31958,-29425
242,25104,-27109,31767,-29118
243,25208,-26400,31529,-28810
244,25312,-25651,31242,-28502
245,25417,-24862,30909,-28195
246,25521,-24034,30528,-27891
247,25625,-23169,30101,-27589
248,25729,-22269,29628,-27292
249,25833,-21335,29109,-27002
250,25937,-20368,28544,-26718
251,26042,-19371,27935,-26441
252,26146,-18344,27280,-26174
253,26250,-17289,26582,-25917
254,26354,-16208,25841,-25670
255,26458,-15102,25057,-25435
256,26562,-13974,24233,-25212
257,26666,-12824,23369,-25004
258,26771,-11655,22466,-24810
259,26875,-10468,21528,-24632
260,26979,-9265,20555,-24470
261,27083,-8048,19551,-24326
262,27187,-6818,18516,-24201
263,27291,-5578,17453,-24094
264,27396,-4329,16364,-24008
265,27500,-3073,15252,-23942
266,27604,-1812,14119,-23897
267,27708,-547,12966,-23874
268,27812,719,11796,-23874
269,27916,1984,10610,-23896
270,28021,3247,9410,-23942
271,28125,4506,8198,-24011
272,28229,5758,6974,-24102
273,28333,7001,5742,-24217
274,28437,8235,4501,-24353
275,28541,9455,3254,-24512
276,28646,10661,2002,-24692
277,28750,11850,746,-24891
278,28854,13020,-513,-25110
279,28958,14170,-1772,-25345
280,29062,15296,-3030,-25596
281,29166,16399,-4286,-25861
282,29271,17475,-5537,-26136
283,29375,18524,-6782,-26422
284,29479,19544,-8019,-26714
285,29583,20534,-9245,-27010
286,29687,21493,-10459,-27309
287,29791,22418,-11658,-27608
288,29896,23310,-12839,-27904
289,30000,24166,-14001,-28195
290,30104,24986,-15141,-28479
291,30208,25768,-16257,-28754
292,30312,26511,-17347,-29017
293,30416,27213,-18409,-29267
294,30521,27873,-19441,-29503
295,30625,28490,-20442,-29723
296,30729,29063,-21410,-29926
297,30833,29591,-22343,-30111
298,30937,30074,-23241,-30278
299,31041,30509,-24103,-30426
300,31146,30897,-24926,-30554
301,31250,31237,-25711,-30663
302,31354,31529,-26455,-30753
303,31458,31773,-27159,-30824
304,31562,31967,-27821,-30876
305,31666,32111,-28439,-30909
306,31771,32206,-29014,-30925
307,31875,32252,-29544,-30923
308,31979,32248,-30028,-30906
309,32083,32194,-30466,-30872
310,32187,32090,-30856,-30823
311,32291,31937,-31199,-30761
312,32396,31734,-31494,-30685
313,32500,31483,-31740,-30597
314,32604,31183,-31938,-30497
315,32708,30834,-32086,-30387
316,32812,30438,-32185,-30268
317,32916,29995,-32234,-30140
318,33021,29506,-32234,-30004
319,33125,28971,-32185,-29861
320,33229,28391,-32086,-29712
321,33333,27768,-31938,-29640
322,33437,27101,-31742,-29648
323,33541,26393,-31497,-29656
324,33646,25644,-31204,-29660
325,33750,24855,-30863,-29657
326,33854,24028,-30475,-29649
327,33958,23164,-30040,-29642
328,34062,22264,-29559,-29637
329,34166,21331,-29033,-29637
330,34271,20364,-28461,-29641
331,34375,19367,-27845,-29647
332,34479,18340,-27186,-29649
333,34583,17285,-26484,-29648
334,34687,16204,-25740,-29646
335,34791,15098,-24955,-29644
336,34896,13968,-24131,-29643
337,35000,12817,-23269,-29644
338,35104,11646,-22370,-29647
339,35208,10457,-21435,-29652
340,35312,9252,-20467,-29657
341,35416,8032,-19467,-29659
342,35521,6800,-18437,-29658
343,35625,5557,-17379,-29653
344,35729,4305,-16294,-29648
345,35833,3046,-15185,-29644
346,35937,1783,-14053,-29644
347,36041,517,-12901,-29647
348,36146,-750,-11729,-29651
349,36250,-2015,-10541,-29655
350,36354,-3278,-9337,-29657
351,36458,-4535,-8120,-29658
352,36562,-5786,-6891,-29656
353,36666,-7027,-5653,-29654
354,36771,-8258,-4405,-29652
355,36875,-9475,-3151,-29652
356,36979,-10678,-1893,-29653
357,37083,-11864,-631,-29655
358,37187,-13032,632,-29658
359,37291,-14179,1895,-29659
360,37396,-15305,3155,-29658
361,37500,-16406,4411,-29657
362,37604,-17482,5662,-29656
363,37708,-18530,6904,-29655
364,37812,-19551,8136,-29655
365,37916,-20540,9357,-29656
366,38021,-21499,10564,-29658
367,38125,-22424,11754,-29659
368,38229,-23315,12927,-29660
369,38333,-24170,14080,-29660
370,38437,-24988,15211,-29659
371,38541,-25768,16318,-29659
372,38646,-26508,17400,-29658
373,38750,-27208,18454,-29658
374,38854,-27865,19479,-29659
375,38958,-28479,20474,-29659
376,39062,-29050,21436,-29660
377,39166,-29575,22365,-29660
378,39271,-30054,23259,-29660
379,39375,-30487,24117,-29660
380,39479,-30873,24937,-29660
381,39583,-31211,25719,-29660
382,39687,-31500,26461,-29660
383,39791,-31741,27162,-29660
384,39896,-31934,27821,-29660
385,40000,-32076,28438,-29660
386,40104,-32170,29010,-29660
387,40208,-32213,29538,-29660
388,40312,-32207,30019,-29660
389,40416,-32152,30455,-29660
390,40521,-32046,30843,-29660
391,40625,-31891,31184,-29660
392,40729,-31687,31477,-29660
393,40833,-31434,31721,-29660
394,40937,-31132,31917,-29660
395,41041,-30782,32064,-29660
396,41146,-30384,32161,-29660
397,41250,-29939,32210,-29660
398,41354,-29448,32210,-29660
399,41458,-28911,32160,-29660
400,41562,-28329,32062,-29660
401,41666,-27704,31916,-29660
402,41771,-27035,31722,-29659
403,41875,-26324,31479,-29659
404,41979,-25573,31190,-29659
405,42083,-24782,30853,-29659
406,42187,-23953,30469,-29659
407,42291,-23086,30039,-29659
408,42396,-22185,29563,-29659
409,42500,-21250,29041,-29658
410,42604,-20282,28473,-29658
411,42708,-19283,27861,-29658
412,42812,-18255,27204,-29658
413,42916,-17200,26503,-29657
414,43021,-16119,25760,-29657
415,43125,-15013,24974,-29657
416,43229,-13885,24148,-29657
417,43333,-12735,23282,-29657
418,43437,-11566,22379,-29657
419,43541,-10379,21439,-29657
420,43646,-9177,20466,-29656
421,43750,-7960,19460,-29656
422,43854,-6731,18425,-29656
423,43958,-5492,17361,-29656
424,44062,-4243,16273,-29656
425,44166,-2988,15161,-29655
426,44271,-1728,14027,-29655
427,44375,-465,12875,-29655
428,44479,799,11704,-29655
429,44583,2063,10519,-29655
430,44687,3324,9319,-29655
431,44791,4580,8107,-29654
432,44896,5830,6884,-29654
433,45000,7072,5652,-29654
434,45104,8302,4412,-29654
435,45208,9520,3165,-29654
436,45312,10723,1914,-29654
437,45416,11910,659,-29653
438,45521,13077,-599,-29653
439,45625,14223,-1856,-29653
440,45729,15347,-3113,-29653
441,45833,16446,-4367,-29653
442,45937,17519,-5616,-29653
443,46041,18565,-6859,-29653
444,46146,19582,-8093,-29652
445,46250,20568,-9317,-29652
446,46354,21523,-10527,-29652
447,46458,22445,-11723,-29652
448,46562,23333,-12901,-29652
449,46666,24186,-14059,-29652
450,46771,25002,-15195,-29652
451,46875,25780,-16307,-29652
452,46979,26519,-17393,-29652
453,47083,27217,-18451,-29652
454,47187,27873,-19480,-29652
455,47291,28486,-20477,-29652
456,47396,29056,-21440,-29652
457,47500,29580,-22370,-29651
458,47604,30058,-23264,-29651
459,47708,30489,-24122,-29651
460,47812,30874,-24941,-29651
461,47916,31210,-25722,-29651
462,48021,31498,-26463,-29651
463,48125,31737,-27163,-29651
464,48229,31928,-27820,-29651
465,48333,32069,-28435,-29651
466,48437,32160,-29006,-29651
467,48541,32202,-29531,-29651
468,48646,32194,-30012,-29651
469,48750,32137,-30445,-29651
470,48854,32030,-30832,-29651
471,48958,31873,-31171,-29651
472,49062,31668,-31462,-29651
473,49166,31413,-31705,-29651
474,49271,31110,-31898,-29651
475,49375,30758,-32043,-29651
476,49479,30360,-32138,-29651
477,49583,29914,-32184,-29651
478,49687,29422,-32180,-29651
479,49791,28885,-32127,-29651
480,49896,28302,-32025,-29652
481,50000,27677,-31874,-29652
482,50104,27008,-31675,-29652
483,50208,26298,-31427,-29652
484,50312,25547,-31130,-29652
485,50416,24757,-30787,-29652
486,50521,23928,-30396,-29652
487,50625,23063,-29958,-29652
488,50729,22162,-29475,-29652
489,50833,21227,-28946,-29652
490,50937,20260,-28372,-29652
491,51041,19262,-27754,-29652
492,51146,18234,-27092,-29652
493,51250,17179,-26388,-29653
494,51354,16097,-25642,-29653
495,51458,14991,-24856,-29653
496,51562,13861,-24030,-29653
497,51666,12710,-23166,-29653
498,51771,11540,-22266,-29653
499,51875,10351,-21330,-29653
500,51979,9147,-20361,-29653
501,52083,7927,-19360,-29654
502,52187,6696,-18330,-29654
503,52291,5454,-17271,-29654
504,52395,4203,-16186,-29654
505,52500,2946,-15077,-29654
506,52604,1684,-13945,-29654
507,52708,420,-12793,-29654
508,52812,-845,-11622,-29654
509,52916,-2109,-10434,-29655
510,53020,-3369,-9231,-29655
511,53125,-4624,-8015,-29655
512,53229,-5872,-6787,-29655
513,53333,-7111,-5550,-29655
514,53437,-8339,-4304,-29655
515,53541,-9554,-3051,-29655
516,53645,-10754,-1794,-29656
517,53750,-11938,-534,-29656
518,53854,-13102,727,-29656
519,53958,-14247,1988,-29656
520,54062,-15368,3247,-29656
521,54166,-16466,4501,-29656
522,54270,-17539,5749,-29656
523,54375,-18584,6989,-29656
524,54479,-19601,8219,-29656
525,54583,-20587,9436,-29657
526,54687,-21541,10640,-29657
527,54791,-22463,11828,-29657
528,54895,-23350,12998,-29657
529,55000,-24202,14148,-29657
530,55104,-25016,15276,-29657
531,55208,-25792,16380,-29657
532,55312,-26528,17458,-29657
533,55416,-27224,18508,-29657
534,55520,-27877,19530,-29657
535,55625,-28487,20521,-29657
536,55729,-29053,21479,-29657
537,55833,-29575,22404,-29657
538,55937,-30050,23295,-29657
539,56041,-30479,24149,-29657
540,56145,-30861,24965,-29658
541,56250,-31195,25743,-29658
542,56354,-31481,26481,-29658
543,56458,-31718,27178,-29658
544,56562,-31906,27834,-29658
545,56666,-32045,28446,-29658
546,56770,-32135,29014,-29658
547,56875,-32175,29538,-29658
548,56979,-32165,30016,-29658
549,57083,-32106,30447,-29658
550,57187,-31997,30832,-29658
551,57291,-31839,31169,-29658
552,57395,-31631,31458,-29658
553,57500,-31375,31698,-29658
554,57604,-31070,31890,-29658
555,57708,-30717,32033,-29657
556,57812,-30317,32127,-29657
557,57916,-29869,32172,-29657
558,58020,-29375,32168,-29657
559,58125,-28836,32115,-29657
560,58229,-28252,32014,-29657
561,58333,-27624,31864,-29657
562,58437,-26953,31666,-29657
563,58541,-26240,31421,-29657
564,58645,-25487,31128,-29657
565,58750,-24694,30788,-29657
566,58854,-23864,30401,-29657
567,58958,-22996,29968,-29657
568,59062,-22094,29489,-29657
569,59166,-21157,28964,-29657
570,59270,-20188,28394,-29657
571,59375,-19189,27779,-29657
572,59479,-18161,27119,-29657
573,59583,-17105,26417,-29657
574,59687,-16023,25671,-29656
575,59791,-14918,24884,-29656
576,59895,-13789,24056,-29656
577,60000,-12640,23189,-29656
578,60104,-11471,22284,-29656
579,60208,-10285,21343,-29656
580,60312,-9083,20369,-29656
581,60416,-7867,19363,-29656
582,60520,-6638,18327,-29656
583,60625,-5400,17263,-29656
584,60729,-4152,16175,-29656
585,60833,-2899,15063,-29656
586,60937,-1640,13929,-29656
587,61041,-378,12777,-29656
588,61145,884,11607,-29656
589,61250,2146,10422,-29656
590,61354,3405,9223,-29656
591,61458,4660,8011,-29655
592,61562,5907,6789,-29655
593,61666,7146,5557,-29655
594,61770,8374,4318,-29655
595,61875,9590,3073,-29655
596,61979,10790,1822,-29655
597,62083,11973,568,-29655
598,62187,13137,-687,-29655
599,62291,14280,-1944,-29655
600,62395,15401,-3198,-29655
601,62500,16497,-4450,-29655
602,62604,17567,-5697,-29655
603,62708,18609,-6938,-29655
604,62812,19622,-8170,-29655
605,62916,20605,-9390,-29655
606,63020,21557,-10598,-29655
607,63125,22475,-11790,-29655
608,63229,23360,-12965,-29655
609,63333,24209,-14120,-29655
610,63437,25021,-15252,-29655
611,63541,25795,-16361,-29655
612,63645,26530,-17443,-29655
613,63750,27224,-18497,-29655
614,63854,27876,-19522,-29655
615,63958,28486,-20515,-29655
616,64062,29051,-21475,-29655
617,64166,29571,-22401,-29655
618,64270,30045,-23291,-29655
619,64375,30473,-24144,-29655
620,64479,30853,-24960,-29655
621,64583,31186,-25737,-29655
622,64687,31470,-26474,-29655
623,64791,31705,-27170,-29655
624,64895,31892,-27823,-29655
625,65000,32029,-28434,-29655
626,65104,32117,-29001,-29655
627,65208,32156,-29523,-29655
628,65312,32144,-29999,-29655
629,65416,32084,-30429,-29655
630,65520,31973,-30812,-29655
631,65625,31813,-31147,-29655
632,65729,31604,-31434,-29655
633,65833,31347,-31673,-29655
634,65937,31040,-31863,-29655
635,66041,30686,-32003,-29655
636,66145,30285,-32095,-29655
637,66250,29836,-32137,-29655
638,66354,29342,-32130,-29655
639,66458,28802,-32074,-29655
640,66562,28218,-31969,-29655
641,66666,27590,-31814,-29655
642,66770,26919,-31612,-29655
643,66875,26207,-31360,-29655
644,66979,25454,-31061,-29655
645,67083,24662,-30715,-29655
646,67187,23832,-30321,-29655
647,67291,22966,-29881,-29655
648,67395,22064,-29395,-29655
649,67500,21128,-28863,-29655
650,67604,20160,-28287,-29655
651,67708,19161,-27666,-29655
652,67812,18133,-27003,-29655
653,67916,17077,-26297,-29655
654,68020,15995,-25549,-29655
655,68125,14889,-24761,-29655
656,68229,13759,-23934,-29655
657,68333,12609,-23069,-29655
658,68437,11438,-22167,-29655
659,68541,10250,-21230,-29655
660,68645,9046,-20260,-29655
661,68750,7828,-19259,-29655
662,68854,6597,-18227,-29655
663,68958,5356,-17168,-29656
664,69062,4107,-16083,-29656
665,69166,2851,-14974,-29656
666,69270,1591,-13842,-29656
667,69375,328,-12690,-29656
668,69479,-935,-11520,-29656
669,69583,-2197,-10333,-29656
670,69687,-3455,-9131,-29656
671,69791,-4708,-7915,-29656
672,69895,-5953,-6689,-29656
673,70000,-7190,-5452,-29656
674,70104,-8415,-4207,-29656
675,70208,-9627,-2956,-29656
676,70312,-10825,-1701,-29656
677,70416,-12005,-442,-29656
678,70520,-13167,817,-29656
679,70625,-14308,2076,-29656
680,70729,-15427,3333,-29657
681,70833,-16521,4585,-29657
682,70937,-17590,5830,-29657
683,71041,-18632,7068,-29657
684,71145,-19645,8295,-29657
685,71250,-20628,9510,-29657
686,71354,-21579,10712,-29657
687,71458,-22497,11896,-29657
688,71562,-23380,13063,-29657
689,71666,-24228,14210,-29657
690,71770,-25038,15334,-29657
691,71875,-25810,16435,-29657
692,71979,-26543,17510,-29657
693,72083,-27234,18557,-29657
694,72187,-27883,19575,-29657
695,72291,-28490,20562,-29657
696,72395,-29052,21517,-29657
697,72500,-29569,22438,-29657
698,72604,-30041,23325,-29657
699,72708,-30466,24175,-29657
700,72812,-30844,24987,-29657
701,72916,-31174,25761,-29657
702,73020,-31456,26496,-29657
703,73125,-31689,27189,-29657
704,73229,-31874,27840,-29657
705,73333,-32009,28449,-29657
706,73437,-32095,29013,-29657
707,73541,-32132,29533,-29657
708,73645,-32119,30007,-29657
709,73750,-32056,30434,-29657
710,73854,-31944,30815,-29657
711,73958,-31783,31148,-29657
712,74062,-31572,31433,-29657
713,74166,-31312,31670,-29657
714,74270,-31005,31858,-29657
715,74375,-30649,31997,-29657
716,74479,-30245,32087,-29657
717,74583,-29795,32129,-29657
718,74687,-29299,32121,-29657
719,74791,-28757,32065,-29657
720,74895,-28171,31960,-29657
721,75000,-27541,31807,-29657
722,75104,-26868,31606,-29657
723,75208,-26154,31358,-29657
724,75312,-25399,31062,-29657
725,75416,-24604,30719,-29657
726,75520,-23772,30329,-29657
727,75625,-22904,29893,-29657
728,75729,-22000,29411,-29657
729,75833,-21062,28884,-29657
730,75937,-20093,28311,-29657
731,76041,-19093,27694,-29657
732,76145,-18064,27032,-29657
733,76250,-17008,26327,-29657
734,76354,-15926,25580,-29657
735,76458,-14820,24791,-29657
736,76562,-13692,23961,-29657
737,76666,-12543,23093,-29657
738,76770,-11374,22187,-29657
739,76875,-10189,21245,-29657
740,76979,-8987,20270,-29657
741,77083,-7772,19264,-29657
742,77187,-6545,18227,-29657
743,77291,-5307,17164,-29657
744,77395,-4061,16075,-29657
745,77500,-2808,14963,-29657
746,77604,-1551,13830,-29657
747,77708,-291,12678,-29657
748,77812,970,11509,-29657
749,77916,2230,10324,-29657
750,78020,3487,9125,-29657
751,78125,4739,7914,-29657
752,78229,5985,6693,-29657
753,78333,7221,5463,-29657
754,78437,8447,4224,-29657
755,78541,9659,2980,-29657
756,78645,10856,1731,-29657
757,78749,12037,478,-29657
758,78854,13198,-776,-29657
759,78958,14338,-2030,-29657
760,79062,15455,-3283,-29657
761,79166,16547,-4533,-29657
762,79270,17614,-5778,-29657
763,79374,18653,-7016,-29657
764,79479,19662,-8245,-29657
765,79583,20642,-9463,-29657
766,79687,21590,-10668,-29657
767,79791,22505,-11857,-29657
768,79895,23386,-13028,-29657
769,79999,24231,-14180,-29657
770,80104,25039,-15309,-29657
771,80208,25810,-16414,-29657
772,80312,26541,-17493,-29657
773,80416,27231,-18543,-29657
774,80520,27879,-19564,-29657
775,80624,28485,-20553,-29657
776,80729,29046,-21509,-29657
777,80833,29562,-22431,-29657
778,80937,30033,-23317,-29657
779,81041,30456,-24167,-29657
780,81145,30833,-24979,-29657
781,81249,31161,-25752,-29657
782,81354,31442,-26485,-29657
783,81458,31674,-27177,-29657
784,81562,31857,-27826,-29657
785,81666,31990,-28433,-29657
786,81770,32075,-28996,-29657
787,81874,32109,-29514,-29657
788,81979,32095,-29986,-29657
789,82083,32031,-30412,-29657
790,82187,31917,-30791,-29657
791,82291,31754,-31123,-29657
792,82395,31542,-31406,-29657
793,82499,31281,-31641,-29657
794,82604,30972,-31827,-29657
795,82708,30615,-31964,-29657
796,82812,30211,-32052,-29657
797,82916,29760,-32091,-29657
798,83020,29263,-32081,-29657
799,83124,28721,-32021,-29657
800,83229,28134,-31913,-29657
801,83333,27504,-31755,-29657
802,83437,26832,-31549,-29657
803,83541,26118,-31295,-29657
804,83645,25364,-30993,-29657
805,83749,24570,-30644,-29657
806,83854,23739,-30247,-29657
807,83958,22871,-29804,-29657
808,84062,21968,-29316,-29657
809,84166,21031,-28782,-29657
810,84270,20062,-28203,-29657
811,84374,19063,-27580,-29657
812,84479,18034,-26915,-29657
813,84583,16978,-26207,-29657
814,84687,15896,-25457,-29657
815,84791,14789,-24668,-29657
816,84895,13660,-23839,-29657
817,84999,12510,-22973,-29657
818,85104,11340,-22070,-29657
819,85208,10152,-21132,-29657
820,85312,8949,-20161,-29657
821,85416,7731,-19159,-29657
822,85520,6502,-18128,-29657
823,85624,5262,-17068,-29657
824,85729,4014,-15983,-29657
825,85833,2760,-14874,-29657
826,85937,1501,-13743,-29657
827,86041,240,-12591,-29657
828,86145,-1021,-11421,-29657
829,86249,-2281,-10235,-29657
830,86354,-3537,-9033,-29657
831,86458,-4788,-7819,-29657
832,86562,-6031,-6593,-29657
833,86666,-7265,-5357,-29658
834,86770,-8488,-4114,-29658
835,86874,-9697,-2864,-29658
836,86979,-10891,-1610,-29658
837,87083,-12069,-354,-29658
838,87187,-13227,904,-29658
839,87291,-14365,2161,-29658
840,87395,-15481,3415,-29658
841,87499,-16572,4665,-29658
842,87604,-17638,5908,-29658
843,87708,-18676,7144,-29658
844,87812,-19686,8368,-29658
845,87916,-20665,9581,-29658
846,88020,-21612,10779,-29658
847,88124,-22527,11961,-29658
848,88229,-23406,13125,-29658
849,88333,-24250,14268,-29658
850,88437,-25057,15389,-29658
851,88541,-25825,16487,-29658
852,88645,-26554,17558,-29658
853,88749,-27241,18602,-29658
854,88854,-27887,19616,-29658
855,88958,-28489,20599,-29658
856,89062,-29048,21551,-29658
857,89166,-29561,22468,-29658
858,89270,-30029,23351,-29658
859,89374,-30450,24197,-29658
860,89479,-30824,25006,-29658
861,89583,-31150,25776,-29658
862,89687,-31428,26507,-29658
863,89791,-31658,27196,-29658
864,89895,-31839,27843,-29658
865,89999,-31971,28448,-29658
866,90104,-32054,29008,-29658
867,90208,-32087,29524,-29658
868,90312,-32070,29994,-29658
869,90416,-32004,30418,-29658
870,90520,-31889,30795,-29658
871,90624,-31724,31124,-29658
872,90729,-31511,31406,-29658
873,90833,-31248,31639,-29658
874,90937,-30937,31823,-29658
875,91041,-30579,31959,-29658
876,91145,-30173,32046,-29658
877,91249,-29720,32083,-29658
878,91354,-29221,32073,-29658
879,91458,-28677,32013,-29658
880,91562,-28089,31905,-29658
881,91666,-27457,31749,-29658
882,91770,-26782,31545,-29658
883,91874,-26066,31293,-29658
884,91979,-25310,30994,-29658
885,92083,-24514,30648,-29658
886,92187,-23680,30256,-29658
887,92291,-22811,29817,-29658
